@relation ElectionsData

@attribute 'Vote' {"Yellows", "Reds", "Whites", "Blues", "Oranges", "Greens", "Greys", "Browns", "Pinks", "Purples"}
@attribute 'Occupation_Satisfaction' NUMERIC
@attribute 'Avg_monthly_expense_when_under_age_21' NUMERIC
@attribute 'AVG_lottary_expanses' NUMERIC
@attribute 'Most_Important_Issue' {"Education", "Foreign_Affairs", "Financial", "Healthcare", "Environment", "Military", "Social", "Other"}
@attribute 'Avg_Residancy_Altitude' NUMERIC
@attribute 'Looking_at_poles_results' {"Yes", "No"}
@attribute 'Yearly_ExpensesK' NUMERIC
@attribute 'Married' {"Yes", "No"}
@attribute 'Gender' {"Male", "Female"}
@attribute 'Voting_Time' {"By_16:00", "After_16:00"}
@attribute 'Financial_balance_score_(0-1)' NUMERIC
@attribute '%Of_Household_Income' NUMERIC
@attribute 'Avg_government_satisfaction' NUMERIC
@attribute 'Avg_education_importance' NUMERIC
@attribute 'Avg_environmental_importance' NUMERIC
@attribute 'Avg_Satisfaction_with_previous_vote' NUMERIC
@attribute 'Avg_monthly_income_all_years' NUMERIC
@attribute '%Time_invested_in_work' NUMERIC
@attribute 'Yearly_IncomeK' NUMERIC
@attribute 'Avg_monthly_expense_on_pets_or_plants' NUMERIC
@attribute 'Avg_monthly_household_cost' NUMERIC
@attribute 'Will_vote_only_large_party' {"Yes", "No"}
@attribute 'Phone_minutes_10_years' NUMERIC
@attribute 'Avg_size_per_room' NUMERIC
@attribute 'Weighted_education_rank' NUMERIC
@attribute '%_satisfaction_financial_policy' NUMERIC
@attribute 'Garden_sqr_meter_per_person_in_residancy_area' NUMERIC
@attribute 'Last_school_grades' NUMERIC
@attribute 'Age_group' {"Below_30", "30-45", "45_and_up"}
@attribute 'Number_of_differnt_parties_voted_for' NUMERIC
@attribute 'Political_interest_Total_Score' NUMERIC
@attribute 'Number_of_valued_Kneset_members' NUMERIC
@attribute 'Main_transportation' {"Motorcycle_or_truck", "Car", "Public_or_other", "Foot_or_bicycle"}
@attribute 'Occupation' {"Industry_or_other", "Public_Sector", "Hightech", "Student_or_Unemployed", "Services_or_Retail"}
@attribute 'Overall_happiness_score' NUMERIC
@attribute 'Num_of_kids_born_last_10_years' NUMERIC
@attribute 'Financial_agenda_matters' {"Yes", "No"}
@data
"Yellows",1,318.269761105839,45191.8190460874,"Social",106.089920368613,"No",425.976557330488,"Yes","Male","By_16:00",0.808664751239121,0.761962663615122,8.52371303830296,8.89771949034184,7.68008483340964,6.49752910947427,4334,81.5864922711626,620.594655246013,5500.95488379691,71739.9307073362,"Yes",181456.027395135,24.9117372988319,771357.113875993,61.4927180111408,11371.1611241873,70,"30-45",3,923.975384868305,17,"Motorcycle_or_truck","Services_or_Retail",645.68507882769,1,"No"
"Blues",6,133.663803186467,18078.2386884615,"Environment",44.5546010621558,"No",405.754697775016,"Yes","Female","After_16:00",0.423620471963659,0.452246889937669,6.9768698932603,6.26215887023136,1.93549313116819,5.54311356972903,7445,24.5031243655831,588.564922665122,5234.67682308041,68003.3555955,"Yes",164636.874766495,24.2603570185008,693842.670730078,56.117743276991,2039.66707687001,90,"45_and_up",2,875.073724526436,1,"Foot_or_bicycle","Public_Sector",609.579648700649,2,"No"
"Oranges",3,143.01696905773,20611.926951238,"Social",47.6723230192433,"No",432.366741241408,"Yes","Male","By_16:00",0.847580684581771,0.585804973496124,5.50619147019461,0.188242448493838,4.31489473674446,8.31770011689514,8827,63.2050054613501,542.967927225,5409.60326686408,67270.2503723434,"Yes",186940.998931715,23.3016721980419,590787.340713582,88.447791733779,2330.32270507032,70,"Below_30",2,890.22479978402,4,"Motorcycle_or_truck","Industry_or_other",716.633982314758,0,"No"
"Whites",5,205.466161880271,62090.9131092534,"Foreign_Affairs",68.488720626757,"No",906.585968332365,"No","Male","By_16:00",0.811827471712604,0.319162629544735,8.16732103470713,1.06535477098078,5.28046550462022,8.96707335719839,9045,5.59495789930224,938.264674989702,10942.3890333031,111602.55160627,"Yes",821898.117977132,30.6311063298357,1762516.45690259,41.6378112044185,4769.19357371673,40,?,0,1394.43193792057,8,"Car","Public_Sector",918.6702671932,3,"Yes"
"Yellows",10,762.96053423614,130301.958894267,"Financial",254.320178078713,"No",512.353993610125,"No","Female","By_16:00",0.915361577644944,0.407531106611714,9.25366337178275,9.88269290886819,2.68383003771305,6.84530080063269,5578,15.3308824170381,611.924641966969,6347.38922003518,75502.8853966851,"Yes",262506.614768244,24.737110622847,750201.493066762,37.6859546173364,64943.0731560672,60,"30-45",1,989.769667304229,14,"Foot_or_bicycle","Hightech",775.60418034589,0,"No"
"Blues",10,229.403687857758,46059.1789106604,"Education",76.4678959525858,"No",602.333545821891,"No","Male","After_16:00",0.681006802944466,0.977292804047465,1.67122310958803,4.11864146124572,3.31868277164176,9.0208297339268,7583,12.8297442570329,642.597344014789,7308.53014624848,77172.3450193211,"Yes",362805.700422372,25.3495038218658,827150.021712029,24.5016975328326,5933.80700736808,100,"Below_30",2,976.068512438234,1,"Car","Student_or_Unemployed",674.99509648547,1,"No"
"Greens",4,272.091237156331,73411.6385492424,"Foreign_Affairs",90.6970790521103,"No",809.415686993222,"No","Male","After_16:00",0.149690621299669,0.548965975875035,7.8233978478238,2.51195348799229,9.01132748927921,5.13140337076038,4844,49.3202791083604,803.542221341779,9701.24131261578,80563.0133084581,"Yes",655153.754350709,28.3468203039032,1292289.16511964,63.1424807710573,8326.65722763685,40,"Below_30",0,858.902805346728,16,"Foot_or_bicycle","Services_or_Retail",109.546474879608,0,"Yes"
"Reds",9,144.318848631575,17782.552305981,"Social",48.1062828771918,"No",369.651347857767,"Yes","Female","By_16:00",0.892559530679137,0.559516340261325,2.4525836459361,9.38107317080721,4.33749225456268,7.86173509201035,7808,78.9710120530799,712.79758394475,5122.10864646717,83613.7856915872,"Yes",136642.118973064,26.6982693061695,1017423.30818378,42.848187754862,2372.32073513759,70,"Below_30",2,1119.91570082355,16,"Motorcycle_or_truck","Hightech",882.865480975006,2,"No"
"Browns",7,1146.06068001849,162942.683162363,"Social",382.02022667283,"Yes",426.528942149208,"Yes","Female","By_16:00",0.100690050050616,0.984026981750503,2.09378659725189,2.11049401201308,0.232292064465582,5.05975177278742,9298,37.7538054483011,536.18888740732,5337.66719630672,56487.2925690262,"No",181926.938490923,23.1557527929307,575709.278794257,74.4800943415612,146331.473813833,70,"30-45",1,663.074839835944,19,"Public_or_other","Hightech",275.70389390887,5,"No"
"Purples",3,878.182972183276,186526.924976151,"Education",292.727657394425,"Yes",637.202943638571,"No","Male","By_16:00",0.527843668824062,0.7484158386942,2.86528878146783,7.59090437320992,2.48547421302646,4.94817765895277,5043,63.3510334184393,526.737465520752,7425.50436742721,72755.7592900585,"No",406027.59138166,22.9507617634089,556412.105588635,4.33820425532758,85992.2090610226,100,"30-45",0,967.8777526052,15,"Motorcycle_or_truck","Student_or_Unemployed",860.187478545331,0,"Yes"
"Yellows",10,310.294980367712,52334.2178551295,"Financial",103.431660122571,"No",505.978708966978,"No","Male","By_16:00",0.274349663872272,0.127873377408832,5.91433494118974,5.5391404312104,6.52942197164521,2.31207997305319,6749,82.969889882952,591.409146836809,6242.60538334339,72276.8298448551,"Yes",256014.453927889,24.3189051323617,700756.947939775,51.1720942566171,10811.5399758335,60,"30-45",3,938.571756212256,14,"Public_or_other","Student_or_Unemployed",711.411306324861,0,"No"
"Whites",2,109.811369752831,2025.98927991024,"Military",36.6037899176104,"No",55.3491669707,"Yes","Male","After_16:00",0.178434942150488,0.87033767439425,9.49077516794205,5.08142648963258,0.299251675605774,5.6609910260886,3016,68.4698253404349,388.566751489136,1330.62517268527,48534.9886883095,"Yes",3063.53028435043,19.7120965777143,302751.360011335,2.12950750719756,1386.44122625017,30,"30-45",3,714.130052399831,18,"Car","Public_Sector",717.770118725078,0,"Yes"
"Greys",10,541.697965575833,79287.4560279261,"Healthcare",180.565988525278,"No",439.105153055036,?,"Male","After_16:00",0.310093048261479,0.721300141420215,3.58952146489173,7.5124994921498,3.99964765645564,1.05147664435208,9756,55.5963886203244,594.397446127072,5579.84642280451,71418.1037035363,"Yes",192813.335439487,24.3802675565112,707778.862660933,3.82428267039359,32794.642200636,80,"Below_30",2,935.4230083728,2,"Car","Services_or_Retail",713.109583105863,1,"No"
"Greys",6,1003.57680821912,206274.969627539,"Environment",334.525602739707,"No",616.619379617531,"No","Male","By_16:00",0.871772167040035,0.528469992568716,9.57620165543631,6.02287109941244,1.77074386272579,0.197492884472013,3446,96.8430376378819,586.296024206473,7338.78584458825,72329.8692681616,"Yes",?,24.2135504254637,688762.399635823,62.0011548511684,112251.904491104,90,"30-45",1,914.190487533356,5,"Public_or_other","Hightech",649.724255571555,1,"No"
"Purples",8,26.6893681783735,2718.75124313179,"Financial",8.89645605945785,"Yes",305.599356076342,"Yes","Female","By_16:00",0.210336919873953,0.483048767084256,0.144372184295207,8.66967386798933,0.0474128546193242,2.72298795869574,4259,16.252245916985,531.837780431616,4119.66912162665,59816.7713255746,"No",93390.9664342749,23.0616083661053,566543.429607443,7.68160361330956,98.0433864773221,60,"45_and_up",1,771.704369251469,16,"Motorcycle_or_truck","Industry_or_other",524.980862510761,0,"Yes"
"Yellows",7,373.268918868713,57892.4436694708,"Social",124.422972956238,"No",465.287416736401,"Yes","Male","After_16:00",0.871978419832885,0.972267808858305,5.82286074291915,2.2225511376746,4.88024083198979,6.56316790031269,4878,27.8541759587824,644.545163365289,5941.96449409458,76898.215317067,"Yes",216492.380173233,25.3878940317091,832109.819006837,16.767630726099,15615.4991722249,70,"Below_30",2,1005.41756616599,16,"Car","Services_or_Retail",757.596354927177,1,"No"
"Reds",2,276.236022458277,54690.0198085971,"Financial",92.0786741527589,"No",593.948819439625,"No","Male","After_16:00",0.153028762666509,0.349288667319342,3.04037314839661,?,7.48884625034407,0.128130645025522,4257,21.114189689979,648.37430494789,7236.23680429203,78804.5657555286,"Yes",352775.200113724,25.4631951048546,842114.492297506,92.4968930194154,8580.56090788271,60,"30-45",3,1008.96417877149,3,"Public_or_other","Hightech",732.064844748861,0,"No"
"Reds",4,275.872366023157,53131.3363649438,"Education",91.9574553410525,"No",577.781716206586,"No","Male","By_16:00",0.886372373439372,0.767731255851686,3.2091679959558,3.61745313741267,5.48195411451161,5.2850165264681,7755,76.5546983340755,668.084180737188,7113.98552354023,79584.9340798851,"Yes",333831.711582627,25.8473244405913,893970.114229436,1.38736085500568,8558.13104814272,100,"30-45",2,1013.74763961887,15,"Public_or_other","Services_or_Retail",709.387410669483,0,"No"
"Greens",4,251.727067993637,61072.2883832122,"Foreign_Affairs",83.9090226645456,"No",727.839348425843,"No","Female","After_16:00",0.612403817940503,0.0969796285498887,9.71559120574966,4.28266261704266,3.37523408234119,9.92053626803681,8281,?,815.035073079913,8908.46363041826,93814.9672193969,"Yes",529750.117116956,28.5488191188342,1330008.21885135,93.1911955820397,7134.63310718377,40,"30-45",3,1159.33490169634,1,"Motorcycle_or_truck","Student_or_Unemployed",706.038802163675,2,"Yes"
"Yellows",2,959.500375170156,118801.569804679,"Financial",319.833458390052,"No",371.448223093016,"Yes","Female","By_16:00",0.202423053793609,0.61478818487376,8.60532534774393,1.75891816383228,7.00530397938564,6.43809480825439,6101,32.1027629310265,611.639247118561,4937.76072516728,69242.3837476507,"Yes",137973.782438959,24.7313413934336,749195.134332249,96.8775317305699,102623.274564131,60,"30-45",1,?,11,"Motorcycle_or_truck","Student_or_Unemployed",608.54887763411,0,"No"
"Yellows",5,200.221935850672,28274.7112689809,"Financial",66.7406452835573,"No",423.650552805591,"Yes","Male","After_16:00",0.279429288581014,0.265986575977877,3.81002143258229,2.62075963197276,4.8493170668371,2.14819463668391,5451,11.0927860252559,616.023275854083,5468.55207976407,70999.0757015598,"Yes",179479.790892483,24.8198161929955,760034.097003211,31.1667509377003,4531.05437814918,60,"30-45",2,912.332834756584,12,"Foot_or_bicycle","Industry_or_other",631.093662414701,1,"No"
"Yellows",2,78.7178385133319,9444.90566776129,"Education",26.239279504444,"No",359.952934918113,"Yes","Female","By_16:00",0.0666413060389459,0.465600895229727,6.44601586740464,2.40874405251816,5.03455178812146,2.33007715316489,8380,7.37899676896632,562.997944980955,4725.52523914304,64746.5423029786,"Yes",129566.115356163,23.7275777310065,634894.086206166,44.5245759328827,724.739068416778,100,"Below_30",1,838.074026820198,1,"Motorcycle_or_truck","Services_or_Retail",590.761165691054,0,"No"
"Oranges",6,489.776974591623,129876.713915893,"Financial",163.258991530541,"No",795.525641180978,"No","Female","After_16:00",0.0380774913355708,0.989452777197585,2.70790424197912,9.49920224957168,4.87748977961019,3.71513233752921,4557,22.9149806778878,842.084926777626,9639.42626536503,96984.206409935,"Yes",632861.045776407,29.0186996052136,1419719.28981715,33.9869002811611,26826.7573070998,60,"Below_30",0,1187.28718012336,2,"Public_or_other","Services_or_Retail",699.716363810798,1,"No"
"Oranges",4,774.984858630106,112170.297744944,"Healthcare",258.328286210035,"No",434.216087562874,"Yes","Male","After_16:00",0.810104014584795,0.664091244339943,2.49666067073122,9.70497103407979,9.73394627682865,0.847737430594862,6809,17.5956380087882,557.238607946232,5456.6380915212,69731.9080208385,"Yes",188543.610698409,23.605901972732,622246.606976514,63.1454230519012,67001.831742424,80,"45_and_up",3,931.265614529007,9,"Car","Hightech",772.658517242223,0,"No"
"Greys",6,571.549678063832,84883.5752216384,"Social",190.516559354611,"No",445.544342755234,"Yes","Female","After_16:00",0.0348635639529675,0.228542292490602,5.16871457919478,5.36969036562368,8.50935390684754,8.46946359844878,6497,13.006874686107,576.489474612092,5608.42237677652,70859.8953362053,"Yes",198509.761361193,24.010195222282,665882.14186939,18.6141928192228,36497.0759476735,70,"Below_30",1,936.579386217688,11,"Public_or_other","Services_or_Retail",746.368849582563,1,"No"
"Reds",9,272.067975475944,36138.9013620706,"Social",90.6893251586481,"No",398.491236965881,"Yes","Female","By_16:00",0.122855655150488,0.242085469886661,9.32235813699663,6.60912364721298,0.0139581598341465,3.29866805346683,5444,56.565798772499,704.827727924503,5394.56782550781,82982.2231303421,"Yes",158795.265938598,26.5485918256412,994834.554377139,2.00007495004684,8325.24302288965,70,"45_and_up",1,1105.09959769738,3,"Public_or_other","Hightech",861.811037737472,0,"No"
"Browns",7,1511.70936676255,343503.568204361,"Social",503.903122254185,"Yes",681.68573091533,"No","Female","After_16:00",0.32438288978301,0.438645666465163,3.69078747928143,3.84886407759041,2.51221340615302,2.51260883407667,7927,40.8631493570283,729.406391148389,8275.67009145008,83170.4989300168,"No",464695.435733568,27.0075247134644,1065334.24089726,93.2992936810479,254432.25973977,70,"30-45",1,1012.22846018128,17,"Foot_or_bicycle","Public_Sector",575.188270112394,1,"No"
"Oranges",8,297.960428169453,43938.518739605,"Education",99.320142723151,"No",442.392827224192,"Yes","Male","By_16:00",0.459204597165808,0.102774061728269,4.22044639242813,7.15064465301111,9.31277282070369,0.675728511996567,9995,49.2696167202666,586.016853540297,5595.96197932251,72309.0575245805,"Yes",195711.413579413,24.2077849779838,688062.464666744,3.15272151492536,9973.81089327024,100,"30-45",3,960.937737398805,4,"Foot_or_bicycle","Hightech",778.566572980236,0,"No"
"Greens",8,915.844009900859,166949.711486491,"Foreign_Affairs",305.28133663362,"No",546.871660506564,"No","Male","By_16:00",0.359382686438039,0.253001445904374,9.80247605126351,9.26874990342185,8.88487958814949,3.55234411079437,7163,9.20382430776954,835.22844687765,7139.17349882094,84647.9741004328,"Yes",299068.613065207,28.9003191483701,1396140.98339571,74.8979500960559,93511.9758334431,40,"Below_30",2,991.890162188567,10,"Public_or_other","Hightech",370.994787896052,0,"Yes"
"Greens",8,579.902364572936,169190.523429845,"Other",193.300788190979,"No",875.27073745135,"No","Female","By_16:00",0.913945303764194,0.901534596690908,6.19910962413996,7.28659344604239,9.50094312429428,7.22740594297647,6768,87.7570095472038,611.707222692455,9976.12181989841,70336.6513519491,"Yes",766098.86383863,24.7327156352159,749540.222064811,0.455576321110129,37568.4955034446,50,"Below_30",4,779.812943730948,13,"Car","Student_or_Unemployed",283.498739125207,1,"Yes"
"Greys",7,110.215656403888,24127.26309144,"Environment",36.7385521346293,"No",656.728741051772,"No","Female","After_16:00",0.778182081179693,0.513915151590481,6.67912960285321,4.17096961755306,0.949212529230863,0.0356750166974962,9547,22.9693439323455,617.988169058169,7803.26374863406,76127.0605234066,"Yes",431292.639323445,24.8593678330357,765160.422863261,12.6803261926398,1396.45976508351,90,"30-45",4,959.332191493898,1,"Car","Services_or_Retail",674.939930472738,1,"No"
"Yellows",10,57.6121301580175,6950.42858059873,"Education",19.2040433860058,"No",361.925269636892,"Yes","Female","After_16:00",0.658067177981138,0.768925870303065,2.24793728208169,8.74668270582333,4.32890227762982,?,3743,2.28784780483693,598.825394275396,4816.90348491971,?,"Yes",130989.900801737,24.4709091428046,718121.04590266,69.8120464105159,397.9993257576,100,"Below_30",3,857.842869240249,16,"Public_or_other","Services_or_Retail",565.414974857408,0,"No"
"Blues",?,920.77316503645,179685.752022413,"Healthcare",306.924388345483,"No",585.439798352398,"No","Female","After_16:00",0.0108349283691496,0.588182386709377,4.15588553762063,9.87130974186584,0.453554058913141,9.62122670374811,9954,81.5443732775748,655.141610590839,?,78019.8804344919,"Yes",342739.757494896,25.5957342264456,859697.198567175,61.5888338768855,94519.5045495945,80,"30-45",3,988.520886219909,8,"Motorcycle_or_truck","Industry_or_other",680.698913705829,0,"No"
"Yellows",1,222.895916699717,34326.1152381951,"Environment",74.2986388999057,"No",462.001939018544,"Yes","Male","By_16:00",0.878777880920097,0.661006635753438,6.69187523657456,1.15463095484301,0.600929069332778,0.764993575867265,4482,19.3359026918188,534.691741228441,5689.40287264233,64970.9005826982,"Yes",213445.791656895,23.123402457866,572886.062924437,27.0159482257441,5604.58638127849,90,"Below_30",5,839.19511581414,17,"Foot_or_bicycle","Services_or_Retail",623.544709613376,0,"No"
"Reds",3,358.126377759697,76452.293206621,"Healthcare",119.375459253232,"No",640.435594425165,"No","Male","By_16:00",0.122427602764219,0.396884317044169,7.62876525055617,4.96571097290143,1.94297607289627,8.69636969640851,8544,64.905731077306,674.870261512924,7754.0964672775,80731.4607091736,"Yes",410157.750606714,25.9782651751984,912239.498590552,64.270482189022,14379.8757311734,80,"30-45",2,1016.08841834571,7,"Foot_or_bicycle","Public_Sector",689.323247083127,1,"No"
"Yellows",9,65.5050856910451,8683.58160860847,"Healthcare",21.8350285636817,"No",397.690416721135,"Yes","Female","After_16:00",0.861188900424168,0.438111920608208,0.25473102228716,9.32150213047862,5.16694153891876,2.26657110266387,7217,76.4155766461045,501.061204458004,4979.02657612736,60695.393582461,"Yes",158157.66755183,22.3843964506083,503134.515126949,73.0177561286837,508.603500940477,80,"45_and_up",2,791.805867892173,10,"Car","Hightech",602.163484415712,0,"No"
"Oranges",7,621.182559664263,97143.7890656283,"Social",207.060853221421,"No",469.155746024805,"Yes","Male","After_16:00",0.461687986506149,0.091557796113193,6.13519445527345,4.94937006384134,1.2125515867956,0.494165504351258,8655,97.6606050506234,598.295634091346,5888.14872843074,74055.7436905107,"Yes",220107.114028091,24.4600824628893,717186.50665159,12.8464197972789,43091.2577900042,70,"30-45",1,981.391325301676,7,"Car","Industry_or_other",792.01936003397,0,"No"
"Yellows",9,89.8981125777812,16182.4750187574,"Education",29.9660375259271,"No",540.027189272393,"No","Male","After_16:00",0.130156297935173,0.830083191161975,7.09988860879093,1.41039850423113,6.63773447275162,4.67039341805503,4362,57.3887103470042,?,6670.35184663817,77478.0557001764,"Yes",291629.365153441,25.1999995428,807862.197740404,27.0748378243297,937.929442531196,100,"30-45",2,1005.85164005769,20,"Foot_or_bicycle","Industry_or_other",760.625883738099,0,"No"
"Whites",5,745.356578849384,78846.4070726444,"Military",248.452192949795,"No",317.350417142734,"Yes","Male","By_16:00",0.144339642487466,0.927152280928567,6.35650893673301,3.69500897359103,7.96327855437994,5.22814838448539,6351,2.40513947792351,948.278497696636,5070.06116682061,91956.7565697593,"Yes",100711.287260667,30.7941308969199,1799256.76531179,54.1778933722526,61986.9443745118,30,"Below_30",1,1117.78394317607,12,"Motorcycle_or_truck","Public_Sector",465.196507069649,0,"Yes"
"Oranges",1,109.633207762802,14825.1494163754,"Education",36.5444025876008,"No",405.674969807974,"Yes","Male","After_16:00",0.265381777891889,0.380018155789003,7.24263968411833,7.22366650821641,9.58291634917259,6.90561986295506,5548,67.2231243690476,582.467473760936,5221.68464560162,70881.9664960018,"Yes",164572.181128701,24.1343629242816,679708.395040371,21.8071330338717,1382.03776307224,100,"45_and_up",1,942.790269200235,6,"Motorcycle_or_truck","Hightech",756.004091669189,0,"No"
"Greens",7,354.13106314589,52426.1281417228,"Foreign_Affairs",118.043687715297,"No",444.124791053348,"Yes","Female","By_16:00",0.924290445400402,0.194222166901454,8.03939551115036,0.33249988919124,4.67730411794037,8.54751206934452,7681,28.198437881656,171.680804902853,4784.60952033919,22461.1177775741,"Yes",197246.83002818,13.1027021985105,59453.8758977336,51.9704701611772,14062.3558971418,40,"45_and_up",2,224.501984766576,10,"Motorcycle_or_truck","Student_or_Unemployed",51.1535624973476,0,"Yes"
"Yellows",9,538.733588989419,63619.1515025715,"Financial",179.577862996473,"No",354.270567880747,"Yes","Male","After_16:00",0.152149976231158,0.375989896245301,2.10566551191732,5.35511431982741,3.885438865982,0.385305692907423,3923,84.9568717414513,609.846686936642,4762.39905268076,68142.708850884,"Yes",125507.635266547,24.6950741431696,744769.90214838,70.1135748531669,32437.7867413765,60,"Below_30",1,874.12329768279,13,"Car","Public_Sector",579.668445303476,1,"No"
"Greys",9,599.637299204013,91717.716063253,"Healthcare",199.879099734671,"No",458.865965401102,"Yes","Male","After_16:00",0.615650441264734,0.148976235417649,1.21139454189688,8.15662470646203,2.25602963939309,8.49621549015865,4566,4.47804338764399,631.21687005574,5851.0933941225,75734.2936979264,"Yes",210557.974203485,25.1240297336184,798096.436689663,4.88139791414142,40161.5336104773,80,"45_and_up",0,993.030098756548,12,"Foot_or_bicycle","Public_Sector",758.096638332543,2,"No"
"Greys",3,429.875470376914,65657.8391570408,"Financial",143.291823458971,"No",458.210647140244,"Yes","Male","After_16:00",0.761187893105671,0.744015423813835,3.07041355408728,2.7481617545709,4.00379915256053,6.96717162616551,3987,8.15320573747158,608.329577742611,5798.76562688766,73600.9449305873,"Yes",209956.997152681,24.6643381776729,741343.395643183,99.5027858298272,20685.8384936559,60,"Below_30",2,966.03502619964,5,"Motorcycle_or_truck","Public_Sector",745.43468303453,0,"No"
"Greys",1,495.035804721174,72427.5761173974,"Environment",165.011934907058,"No",438.923258236999,"Yes","Male","By_16:00",?,0.971734557766467,4.43207558942959,5.08510306244716,9.83305615140125,2.64931063866243,7319,92.4387706909329,597.001961163771,5583.23650469753,71292.585030923,"Yes",192653.626621383,24.4336235782532,713970.334035787,44.6304696146399,27403.9505966782,90,"Below_30",1,930.557846257884,12,"Public_or_other","Public_Sector",698.727510773582,0,"No"
"Oranges",2,318.939654536417,46284.6885825216,"Financial",106.313218178806,"No",435.361560635635,"Yes","Male","After_16:00",0.0997848031111062,0.683958525536582,0.440700419712812,0.0551494746468961,3.92343275481835,5.12067962903529,7393,83.0483332742006,580.247609239889,5514.11082483613,70799.6085638779,"Yes",189539.688479096,24.0883293160794,674558.139934975,66.1130530759692,11418.8135777131,60,"Below_30",2,934.860162942095,19,"Public_or_other","Public_Sector",738.202317125262,0,"No"
"Purples",4,77.7845967022434,17047.1983378286,"Financial",25.9281989007478,"Yes",657.477150768729,"No","Female","After_16:00",0.350393276428804,0.114123478764668,0.137760885991156,4.0790154482238,9.20853967778385,4.08846451900899,9768,57.8548400197178,501.176079174166,7577.12366603562,64691.2595458668,"No",432276.203782966,22.3869622587381,503605.882764803,92.3913517035544,708.199697137488,60,"30-45",4,808.546656961125,9,"Motorcycle_or_truck","Public_Sector",583.480941255006,5,"Yes"
"Reds",3,749.266755091435,98685.5266450311,"Environment",249.755585030478,"No",395.128407771094,"Yes","Male","After_16:00",0.760961275082082,0.789290138753131,7.25507297087461,3.66174866911024,9.59065018454567,4.52827094355598,3094,30.7267061667517,706.920930454961,5365.12593862086,83084.2826739872,"Yes",156126.45862772,26.5879847008938,1000740.98551254,21.9698107335716,62637.607838947,90,"30-45",1,1106.46831526226,14,"Motorcycle_or_truck","Student_or_Unemployed",861.453274151378,0,"No"
"Reds",7,469.893793009751,102316.295596777,"Financial",156.631264336584,"No",653.230349829201,"No","Female","After_16:00",0.960695920744911,0.576997129246593,7.12788507575169,2.87006853846833,8.18467834033072,0.89813023339957,3738,38.0711301695555,699.607109720788,7931.51771773359,84228.5913855222,"Yes",426709.889937981,26.450087140136,980309.320496222,54.6480276156217,24699.9842320133,60,"45_and_up",2,1067.90653505256,12,"Foot_or_bicycle","Student_or_Unemployed",745.874202641857,0,"No"
"Yellows",4,97.5890824537561,13831.927600153,"Education",32.529694151252,"No",425.209272975,"Yes","Female","After_16:00",0.256197472801432,0.140820487169549,2.17491714050993,7.13488863082603,0.394696206785738,9.58086060825735,6122,77.9081606771797,559.265375632514,5370.62348101503,64954.4184958057,"Yes",180802.925823928,23.6487922658328,626555.279201147,21.937323641032,1100.71069572525,100,"30-45",2,828.134348076101,11,"Car","Student_or_Unemployed",564.549165418676,1,"No"
"Yellows",3,624.657097760489,85135.8997878604,"Social",208.21903258683,"No",408.876646530177,"Yes","Female","After_16:00",0.838761501247063,0.828977239085361,9.99549948144704,6.14915643353015,2.79474203940481,8.41775342822075,6404,7.84675651229918,541.060770765283,5170.88800683233,63626.6578212847,"Yes",167180.112077763,23.2607130321769,586494.604715254,81.8185637472197,43573.384563982,70,"45_and_up",2,818.948731581969,5,"Car","Industry_or_other",582.212746480393,1,"No"
"Greens",8,299.776041690978,77438.6016717832,"Other",99.925347230326,"No",774.964549217815,"No","Male","After_16:00",0.278945904457942,0.227440638002008,4.64106534840539,2.07444492029026,5.81424351781607,?,4452,50.3827196545899,154.950387302299,8059.54626678275,27105.6027710254,"Yes",600570.052544372,12.4479069446353,48870.9563147063,17.9040871793404,10095.0003663315,50,"30-45",4,250.325161105559,11,"Foot_or_bicycle","Public_Sector",66.7467152234167,1,"Yes"
"Greens",7,733.801742039941,230228.606315103,"Foreign_Affairs",244.60058067998,"No",941.243089755046,"No","Male","After_16:00",0.477018214063719,0.58200786751695,4.12626675562933,5.36683212034404,1.85290566179901,2.05824739998206,3878,66.230443585664,802.527366424511,11017.4856303995,91839.8327898441,"Yes",885938.554011625,28.3289139647906,1289557.52606897,24.9880366260186,60084.0446496635,40,"Below_30",1,1069.36656810642,2,"Foot_or_bicycle","Public_Sector",505.935258697718,2,"Yes"
"Blues",10,275.402901128453,41473.5993458322,"Financial",91.8009670428176,"No",451.777368821052,"Yes","Male","By_16:00",0.824527015909553,0.360744604375213,0.141207934357226,4.78771323338151,0.53476908011362,3.0738163064234,8883,86.6428688168526,601.881502714339,5721.5366936392,70028.6655729641,"Yes",204102.790978873,24.5332733795215,725601.765296244,6.99054875876755,8529.2185170393,60,"Below_30",2,895.521743365427,3,"Motorcycle_or_truck","Hightech",617.301308080833,0,"No"
"Reds",6,110.247670558027,12798.1630132539,"Healthcare",36.7492235193423,"No",348.256691913988,"Yes","Male","By_16:00",0.465338568435982,0.200971100712195,7.53986839903519,1.24198783189058,8.99601442273706,9.15877657942474,9417,49.7281183721498,680.500538448522,4843.56799603692,79689.0630199028,"Yes",121282.723462874,26.0864052419746,927360.598705087,85.3622374590486,1397.25465279393,80,"30-45",2,1067.4643316534,20,"Public_or_other","Services_or_Retail",840.376355716661,1,"No"
